tournament_id,match_date,match_number,winner_id,winner_name,loser_id,loser_name,winner_rank,loser_rank
2020-520,2020-09-28,1142,136440,Dominik Koepfer,126156,Antoine Hoang,61.0,126.0
2020-520,2020-09-28,1143,200384,Hugo Gaston,126125,Maxime Janvier,239.0,204.0
2020-520,2020-09-28,1144,106415,Yoshihito Nishioka,200000,Felix Auger Aliassime,52.0,22.0
2020-520,2020-09-28,1145,134770,Casper Ruud,105216,Yuichi Sugita,25.0,94.0
2020-520,2020-09-28,1146,126205,Tommy Paul,105902,James Duckworth,58.0,91.0
2020-520,2020-09-28,1147,106058,Jack Sock,124187,Reilly Opelka,310.0,36.0
2020-520,2020-09-28,1148,106233,Dominic Thiem,105227,Marin Cilic,3.0,40.0
2020-520,2020-09-28,1149,100644,Alexander Zverev,110602,Dennis Novak,7.0,92.0
2020-520,2020-09-28,1150,105732,Pierre Hugues Herbert,111581,Michael Mmoh,78.0,178.0
2020-520,2020-09-28,1151,106228,Juan Ignacio Londero,105643,Federico Delbonis,69.0,81.0
2020-520,2020-09-28,1152,106065,Marco Cecchinato,200282,Alex De Minaur,110.0,28.0
2020-520,2020-09-28,1153,105332,Benoit Paire,126952,Soon Woo Kwon,26.0,82.0
2020-520,2020-09-28,1154,105948,Federico Coria,105359,Jason Jung,99.0,125.0
2020-520,2020-09-28,1155,126127,Benjamin Bonzi,200325,Emil Ruusuvuori,227.0,93.0
2020-520,2020-09-28,1156,206173,Jannik Sinner,105676,David Goffin,75.0,13.0
2020-520,2020-09-28,1157,105062,Mikhail Kukushkin,104926,Fabio Fognini,88.0,15.0
2020-520,2020-09-28,1158,124079,Pedro Martinez,126846,Aleksandar Vukic,105.0,193.0
2020-520,2020-09-28,1159,200624,Sebastian Korda,104312,Andreas Seppi,213.0,98.0
2020-520,2020-09-28,1160,104545,John Isner,200611,Elliot Benchetrit,23.0,217.0
2020-520,2020-09-28,1161,105453,Kei Nishikori,105554,Daniel Evans,35.0,34.0
2020-520,2020-09-28,1162,105882,Stefano Travaglia,104665,Pablo Andujar,74.0,51.0
2020-520,2020-09-28,1163,111456,Mackenzie Mcdonald,105731,Steven Diez,236.0,181.0
2020-520,2020-09-28,1164,104745,Rafael Nadal,106078,Egor Gerasimov,2.0,83.0
2020-520,2020-09-28,1201,104925,Novak Djokovic,105575,Ricardas Berankis,1.0,66.0
2020-520,2020-09-28,1202,123755,Daniel Elahi Galan,105815,Tennys Sandgren,153.0,47.0
2020-520,2020-09-28,1203,106426,Cristian Garin,117360,Marc Polmans,19.0,122.0
2020-520,2020-09-28,1204,111575,Karen Khachanov,106210,Jiri Vesely,16.0,68.0
2020-520,2020-09-28,1205,105138,Roberto Bautista Agut,105226,Attila Balazs,10.0,87.0
2020-520,2020-09-28,1206,105807,Pablo Carreno Busta,105550,Guido Pella,18.0,37.0
2020-520,2020-09-28,1207,127157,Daniel Altmaier,105526,Jan Lennard Struff,186.0,32.0
2020-520,2020-09-28,1208,126610,Matteo Berrettini,144750,Lloyd Harris,8.0,90.0
2020-520,2020-09-28,1209,105916,Marton Fucsovics,105077,Albert Ramos,63.0,44.0
2020-520,2020-09-28,1210,106329,Thiago Monteiro,106218,Marcos Giron,84.0,96.0
2020-520,2020-09-28,1211,104731,Kevin Anderson,105583,Dusan Lajovic,118.0,24.0
2020-520,2020-09-28,1212,126094,Andrey Rublev,200221,Alejandro Davidovich Fokina,12.0,70.0
2020-520,2020-09-28,1213,106148,Roberto Carballes Baena,133430,Denis Shapovalov,101.0,11.0
2020-520,2020-09-28,1214,105777,Grigor Dimitrov,105413,Andrej Martin,20.0,102.0
2020-520,2020-09-28,1215,105379,Aljaz Bedene,110748,Nikola Milojevic,56.0,144.0
2020-520,2020-09-28,1216,126774,Stefanos Tsitsipas,104655,Pablo Cuevas,6.0,60.0
2020-520,2020-09-28,1217,132283,Lorenzo Sonego,122330,Alexander Bublik,46.0,49.0
2020-520,2020-09-28,1218,126203,Taylor Fritz,105430,Radu Albot,30.0,79.0
2020-520,2020-09-28,1219,105613,Norbert Gombos,200514,Jurij Rodionov,106.0,170.0
2020-520,2020-09-28,1220,106043,Diego Schwartzman,105841,Lorenzo Giustino,14.0,157.0
2020-520,2020-09-28,1221,104527,Stan Wawrinka,136440,Dominik Koepfer,17.0,61.0
2020-520,2020-09-28,1222,200384,Hugo Gaston,106415,Yoshihito Nishioka,239.0,52.0
2020-520,2020-09-28,1223,134770,Casper Ruud,126205,Tommy Paul,25.0,58.0
2020-520,2020-09-28,1224,106233,Dominic Thiem,106058,Jack Sock,3.0,310.0
2020-520,2020-09-28,1225,100644,Alexander Zverev,105732,Pierre Hugues Herbert,7.0,78.0
2020-520,2020-09-28,1226,106065,Marco Cecchinato,106228,Juan Ignacio Londero,110.0,69.0
2020-520,2020-09-28,1227,105948,Federico Coria,105332,Benoit Paire,99.0,26.0
2020-520,2020-09-28,1228,206173,Jannik Sinner,126127,Benjamin Bonzi,75.0,227.0
2020-520,2020-09-28,1229,124079,Pedro Martinez,105062,Mikhail Kukushkin,105.0,88.0
2020-520,2020-09-28,1230,200624,Sebastian Korda,104545,John Isner,213.0,23.0
2020-520,2020-09-28,1231,105882,Stefano Travaglia,105453,Kei Nishikori,74.0,35.0
2020-520,2020-09-28,1232,104745,Rafael Nadal,111456,Mackenzie Mcdonald,2.0,236.0
2020-520,2020-09-28,1301,104925,Novak Djokovic,123755,Daniel Elahi Galan,1.0,153.0
2020-520,2020-09-28,1302,111575,Karen Khachanov,106426,Cristian Garin,16.0,19.0
2020-520,2020-09-28,1303,105807,Pablo Carreno Busta,105138,Roberto Bautista Agut,18.0,10.0
2020-520,2020-09-28,1304,127157,Daniel Altmaier,126610,Matteo Berrettini,186.0,8.0
2020-520,2020-09-28,1305,105916,Marton Fucsovics,106329,Thiago Monteiro,63.0,84.0
2020-520,2020-09-28,1306,126094,Andrey Rublev,104731,Kevin Anderson,12.0,118.0
2020-520,2020-09-28,1307,105777,Grigor Dimitrov,106148,Roberto Carballes Baena,20.0,101.0
2020-520,2020-09-28,1308,126774,Stefanos Tsitsipas,105379,Aljaz Bedene,6.0,56.0
2020-520,2020-09-28,1309,132283,Lorenzo Sonego,126203,Taylor Fritz,46.0,30.0
2020-520,2020-09-28,1310,106043,Diego Schwartzman,105613,Norbert Gombos,14.0,106.0
2020-520,2020-09-28,1311,200384,Hugo Gaston,104527,Stan Wawrinka,239.0,17.0
2020-520,2020-09-28,1312,106233,Dominic Thiem,134770,Casper Ruud,3.0,25.0
2020-520,2020-09-28,1313,100644,Alexander Zverev,106065,Marco Cecchinato,7.0,110.0
2020-520,2020-09-28,1314,206173,Jannik Sinner,105948,Federico Coria,75.0,99.0
2020-520,2020-09-28,1315,200624,Sebastian Korda,124079,Pedro Martinez,213.0,105.0
2020-520,2020-09-28,1316,104745,Rafael Nadal,105882,Stefano Travaglia,2.0,74.0
2020-520,2020-09-28,1401,104925,Novak Djokovic,111575,Karen Khachanov,1.0,16.0
2020-520,2020-09-28,1402,105807,Pablo Carreno Busta,127157,Daniel Altmaier,18.0,186.0
2020-520,2020-09-28,1403,126094,Andrey Rublev,105916,Marton Fucsovics,12.0,63.0
2020-520,2020-09-28,1404,126774,Stefanos Tsitsipas,105777,Grigor Dimitrov,6.0,20.0
2020-520,2020-09-28,1405,106043,Diego Schwartzman,132283,Lorenzo Sonego,14.0,46.0
2020-520,2020-09-28,1406,106233,Dominic Thiem,200384,Hugo Gaston,3.0,239.0
2020-520,2020-09-28,1407,206173,Jannik Sinner,100644,Alexander Zverev,75.0,7.0
2020-520,2020-09-28,1408,104745,Rafael Nadal,200624,Sebastian Korda,2.0,213.0
2020-520,2020-09-28,1501,104925,Novak Djokovic,105807,Pablo Carreno Busta,1.0,18.0
2020-520,2020-09-28,1502,126774,Stefanos Tsitsipas,126094,Andrey Rublev,6.0,12.0
2020-520,2020-09-28,1503,106043,Diego Schwartzman,106233,Dominic Thiem,14.0,3.0
2020-520,2020-09-28,1504,104745,Rafael Nadal,206173,Jannik Sinner,2.0,75.0
2020-520,2020-09-28,1601,104925,Novak Djokovic,126774,Stefanos Tsitsipas,1.0,6.0
2020-520,2020-09-28,1602,104745,Rafael Nadal,106043,Diego Schwartzman,2.0,14.0
2020-520,2020-09-28,1701,104745,Rafael Nadal,104925,Novak Djokovic,2.0,1.0
2021-580,2021-02-08,100,104925,Novak Djokovic,104871,Jeremy Chardy,1.0,61.0
2021-580,2021-02-08,101,126207,Frances Tiafoe,105882,Stefano Travaglia,64.0,60.0
2021-580,2021-02-08,102,124187,Reilly Opelka,104229,Yen Hsun Lu,38.0,1009.0
2021-580,2021-02-08,103,126203,Taylor Fritz,105077,Albert Ramos,31.0,46.0
2021-580,2021-02-08,104,104527,Stan Wawrinka,105155,Pedro Sousa,18.0,107.0
2021-580,2021-02-08,105,105916,Marton Fucsovics,117360,Marc Polmans,55.0,126.0
2021-580,2021-02-08,106,144895,Corentin Moutet,105357,John Millman,71.0,39.0
2021-580,2021-02-08,107,105683,Milos Raonic,105948,Federico Coria,14.0,92.0
2021-580,2021-02-08,108,200325,Emil Ruusuvuori,104792,Gael Monfils,86.0,11.0
2021-580,2021-02-08,109,124079,Pedro Martinez,106415,Yoshihito Nishioka,87.0,58.0
2021-580,2021-02-08,110,122330,Alexander Bublik,105379,Aljaz Bedene,45.0,57.0
2021-580,2021-02-08,111,105583,Dusan Lajovic,104660,Sergiy Stakhovsky,27.0,200.0
2021-580,2021-02-08,112,105173,Adrian Mannarino,110602,Dennis Novak,36.0,98.0
2021-580,2021-02-08,113,200175,Miomir Kecmanovic,111794,Kamil Majchrzak,41.0,109.0
2021-580,2021-02-08,114,202195,Maxime Cressy,106121,Taro Daniel,172.0,118.0
2021-580,2021-02-08,115,100644,Alexander Zverev,106218,Marcos Giron,7.0,75.0
2021-580,2021-02-08,116,106233,Dominic Thiem,105062,Mikhail Kukushkin,3.0,90.0
2021-580,2021-02-08,117,136440,Dominik Koepfer,106198,Hugo Dellien,70.0,112.0
2021-580,2021-02-08,118,106401,Nick Kyrgios,106393,Frederico Ferreira Silva,47.0,185.0
2021-580,2021-02-08,119,200005,Ugo Humbert,106034,Yasutaka Uchiyama,34.0,106.0
2021-580,2021-02-08,120,105777,Grigor Dimitrov,105227,Marin Cilic,21.0,43.0
2021-580,2021-02-08,121,106109,Alex Bolt,105613,Norbert Gombos,166.0,89.0
2021-580,2021-02-08,122,106210,Jiri Vesely,106293,Kimmer Coppejans,68.0,178.0
2021-580,2021-02-08,123,105807,Pablo Carreno Busta,105453,Kei Nishikori,16.0,42.0
2021-580,2021-02-08,124,133430,Denis Shapovalov,206173,Jannik Sinner,12.0,32.0
2021-580,2021-02-08,125,106071,Bernard Tomic,105216,Yuichi Sugita,233.0,104.0
2021-580,2021-02-08,126,105902,James Duckworth,106000,Damir Dzumhur,105.0,120.0
2021-580,2021-02-08,127,200000,Felix Auger Aliassime,105649,Cedrik Marcel Stebe,19.0,129.0
2021-580,2021-02-08,128,106078,Egor Gerasimov,105332,Benoit Paire,79.0,29.0
2021-580,2021-02-08,129,106234,Aslan Karatsev,126149,Gianluca Mager,114.0,96.0
2021-580,2021-02-08,130,124186,Alexandre Muller,106228,Juan Ignacio Londero,210.0,83.0
2021-580,2021-02-08,131,106043,Diego Schwartzman,111200,Elias Ymer,9.0,205.0
2021-580,2021-02-08,132,126094,Andrey Rublev,105870,Yannick Hanfmann,8.0,102.0
2021-580,2021-02-08,133,106329,Thiago Monteiro,105413,Andrej Martin,74.0,103.0
2021-580,2021-02-08,134,103852,Feliciano Lopez,111454,Li Tu,65.0,-1.0
2021-580,2021-02-08,135,132283,Lorenzo Sonego,105023,Sam Querrey,35.0,52.0
2021-580,2021-02-08,136,134770,Casper Ruud,111442,Jordan Thompson,28.0,49.0
2021-580,2021-02-08,137,126205,Tommy Paul,105932,Nikoloz Basilashvili,53.0,40.0
2021-580,2021-02-08,138,106331,Christopher Oconnell,105526,Jan Lennard Struff,121.0,37.0
2021-580,2021-02-08,139,105430,Radu Albot,105138,Roberto Bautista Agut,85.0,13.0
2021-580,2021-02-08,140,200615,Alexei Popyrin,105676,David Goffin,113.0,15.0
2021-580,2021-02-08,141,144750,Lloyd Harris,111453,Mikael Torpegaard,91.0,188.0
2021-580,2021-02-08,142,111456,Mackenzie Mcdonald,106065,Marco Cecchinato,192.0,82.0
2021-580,2021-02-08,143,106432,Borna Coric,105550,Guido Pella,25.0,44.0
2021-580,2021-02-08,144,105936,Filip Krajinovic,104898,Robin Haase,33.0,197.0
2021-580,2021-02-08,145,104665,Pablo Andujar,111460,Quentin Halys,59.0,207.0
2021-580,2021-02-08,146,106148,Roberto Carballes Baena,105226,Attila Balazs,99.0,94.0
2021-580,2021-02-08,147,106421,Daniil Medvedev,105577,Vasek Pospisil,4.0,63.0
2021-580,2021-02-08,148,126774,Stefanos Tsitsipas,104468,Gilles Simon,6.0,66.0
2021-580,2021-02-08,149,106423,Thanasi Kokkinakis,126952,Soon Woo Kwon,267.0,97.0
2021-580,2021-02-08,150,207989,Carlos Alcaraz,122298,Botic Van De Zandschulp,141.0,151.0
2021-580,2021-02-08,151,144707,Mikael Ymer,128034,Hubert Hurkacz,95.0,30.0
2021-580,2021-02-08,152,111575,Karen Khachanov,126846,Aleksandar Vukic,20.0,196.0
2021-580,2021-02-08,153,105575,Ricardas Berankis,111576,Sumit Nagal,73.0,144.0
2021-580,2021-02-08,154,207830,Tomas Machac,106408,Mario Vilella Martinez,199.0,181.0
2021-580,2021-02-08,155,126610,Matteo Berrettini,104731,Kevin Anderson,10.0,81.0
2021-580,2021-02-08,156,104926,Fabio Fognini,105732,Pierre Hugues Herbert,17.0,84.0
2021-580,2021-02-08,157,106099,Salvatore Caruso,105967,Henri Laaksonen,78.0,139.0
2021-580,2021-02-08,158,104655,Pablo Cuevas,104312,Andreas Seppi,72.0,108.0
2021-580,2021-02-08,159,200282,Alex De Minaur,105815,Tennys Sandgren,23.0,51.0
2021-580,2021-02-08,160,111815,Cameron Norrie,105554,Daniel Evans,69.0,26.0
2021-580,2021-02-08,161,126128,Roman Safiullin,125802,Ilya Ivashka,183.0,110.0
2021-580,2021-02-08,162,111581,Michael Mmoh,104678,Viktor Troicki,177.0,202.0
2021-580,2021-02-08,163,104745,Rafael Nadal,111513,Laslo Djere,2.0,56.0
2021-580,2021-02-08,164,104925,Novak Djokovic,126207,Frances Tiafoe,1.0,64.0
2021-580,2021-02-08,165,126203,Taylor Fritz,124187,Reilly Opelka,31.0,38.0
2021-580,2021-02-08,166,105916,Marton Fucsovics,104527,Stan Wawrinka,55.0,18.0
2021-580,2021-02-08,167,105683,Milos Raonic,144895,Corentin Moutet,14.0,71.0
2021-580,2021-02-08,168,124079,Pedro Martinez,200325,Emil Ruusuvuori,87.0,86.0
2021-580,2021-02-08,169,105583,Dusan Lajovic,122330,Alexander Bublik,27.0,45.0
2021-580,2021-02-08,170,105173,Adrian Mannarino,200175,Miomir Kecmanovic,36.0,41.0
2021-580,2021-02-08,171,100644,Alexander Zverev,202195,Maxime Cressy,7.0,172.0
2021-580,2021-02-08,172,106233,Dominic Thiem,136440,Dominik Koepfer,3.0,70.0
2021-580,2021-02-08,173,106401,Nick Kyrgios,200005,Ugo Humbert,47.0,34.0
2021-580,2021-02-08,174,105777,Grigor Dimitrov,106109,Alex Bolt,21.0,166.0
2021-580,2021-02-08,175,105807,Pablo Carreno Busta,106210,Jiri Vesely,16.0,68.0
2021-580,2021-02-08,176,133430,Denis Shapovalov,106071,Bernard Tomic,12.0,233.0
2021-580,2021-02-08,177,200000,Felix Auger Aliassime,105902,James Duckworth,19.0,105.0
2021-580,2021-02-08,178,106234,Aslan Karatsev,106078,Egor Gerasimov,114.0,79.0
2021-580,2021-02-08,179,106043,Diego Schwartzman,124186,Alexandre Muller,9.0,210.0
2021-580,2021-02-08,180,126094,Andrey Rublev,106329,Thiago Monteiro,8.0,74.0
2021-580,2021-02-08,181,103852,Feliciano Lopez,132283,Lorenzo Sonego,65.0,35.0
2021-580,2021-02-08,182,134770,Casper Ruud,126205,Tommy Paul,28.0,53.0
2021-580,2021-02-08,183,105430,Radu Albot,106331,Christopher Oconnell,85.0,121.0
2021-580,2021-02-08,184,144750,Lloyd Harris,200615,Alexei Popyrin,91.0,113.0
2021-580,2021-02-08,185,111456,Mackenzie Mcdonald,106432,Borna Coric,192.0,25.0
2021-580,2021-02-08,186,105936,Filip Krajinovic,104665,Pablo Andujar,33.0,59.0
2021-580,2021-02-08,187,106421,Daniil Medvedev,106148,Roberto Carballes Baena,4.0,99.0
2021-580,2021-02-08,188,126774,Stefanos Tsitsipas,106423,Thanasi Kokkinakis,6.0,267.0
2021-580,2021-02-08,189,144707,Mikael Ymer,207989,Carlos Alcaraz,95.0,141.0
2021-580,2021-02-08,190,111575,Karen Khachanov,105575,Ricardas Berankis,20.0,73.0
2021-580,2021-02-08,191,126610,Matteo Berrettini,207830,Tomas Machac,10.0,199.0
2021-580,2021-02-08,192,104926,Fabio Fognini,106099,Salvatore Caruso,17.0,78.0
2021-580,2021-02-08,193,200282,Alex De Minaur,104655,Pablo Cuevas,23.0,72.0
2021-580,2021-02-08,194,111815,Cameron Norrie,126128,Roman Safiullin,69.0,183.0
2021-580,2021-02-08,195,104745,Rafael Nadal,111581,Michael Mmoh,2.0,177.0
2021-580,2021-02-08,196,104925,Novak Djokovic,126203,Taylor Fritz,1.0,31.0
2021-580,2021-02-08,197,105683,Milos Raonic,105916,Marton Fucsovics,14.0,55.0
2021-580,2021-02-08,198,105583,Dusan Lajovic,124079,Pedro Martinez,27.0,87.0
2021-580,2021-02-08,199,100644,Alexander Zverev,105173,Adrian Mannarino,7.0,36.0
2021-580,2021-02-08,200,106233,Dominic Thiem,106401,Nick Kyrgios,3.0,47.0
2021-580,2021-02-08,201,105777,Grigor Dimitrov,105807,Pablo Carreno Busta,21.0,16.0
2021-580,2021-02-08,202,200000,Felix Auger Aliassime,133430,Denis Shapovalov,19.0,12.0
2021-580,2021-02-08,203,106234,Aslan Karatsev,106043,Diego Schwartzman,114.0,9.0
2021-580,2021-02-08,204,126094,Andrey Rublev,103852,Feliciano Lopez,8.0,65.0
2021-580,2021-02-08,205,134770,Casper Ruud,105430,Radu Albot,28.0,85.0
2021-580,2021-02-08,206,111456,Mackenzie Mcdonald,144750,Lloyd Harris,192.0,91.0
2021-580,2021-02-08,207,106421,Daniil Medvedev,105936,Filip Krajinovic,4.0,33.0
2021-580,2021-02-08,208,126774,Stefanos Tsitsipas,144707,Mikael Ymer,6.0,95.0
2021-580,2021-02-08,209,126610,Matteo Berrettini,111575,Karen Khachanov,10.0,20.0
2021-580,2021-02-08,210,104926,Fabio Fognini,200282,Alex De Minaur,17.0,23.0
2021-580,2021-02-08,211,104745,Rafael Nadal,111815,Cameron Norrie,2.0,69.0
2021-580,2021-02-08,212,104925,Novak Djokovic,105683,Milos Raonic,1.0,14.0
2021-580,2021-02-08,213,100644,Alexander Zverev,105583,Dusan Lajovic,7.0,27.0
2021-580,2021-02-08,214,105777,Grigor Dimitrov,106233,Dominic Thiem,21.0,3.0
2021-580,2021-02-08,215,106234,Aslan Karatsev,200000,Felix Auger Aliassime,114.0,19.0
2021-580,2021-02-08,216,126094,Andrey Rublev,134770,Casper Ruud,8.0,28.0
2021-580,2021-02-08,217,106421,Daniil Medvedev,111456,Mackenzie Mcdonald,4.0,192.0
2021-580,2021-02-08,218,126774,Stefanos Tsitsipas,126610,Matteo Berrettini,6.0,10.0
2021-580,2021-02-08,219,104745,Rafael Nadal,104926,Fabio Fognini,2.0,17.0
2021-580,2021-02-08,220,104925,Novak Djokovic,100644,Alexander Zverev,1.0,7.0
2021-580,2021-02-08,221,106234,Aslan Karatsev,105777,Grigor Dimitrov,114.0,21.0
2021-580,2021-02-08,222,106421,Daniil Medvedev,126094,Andrey Rublev,4.0,8.0
2021-580,2021-02-08,223,126774,Stefanos Tsitsipas,104745,Rafael Nadal,6.0,2.0
2021-580,2021-02-08,224,104925,Novak Djokovic,106234,Aslan Karatsev,1.0,114.0
2021-580,2021-02-08,225,106421,Daniil Medvedev,126774,Stefanos Tsitsipas,4.0,6.0
2021-580,2021-02-08,226,104925,Novak Djokovic,106421,Daniil Medvedev,1.0,4.0
2021-520,2021-05-31,100,104925,Novak Djokovic,105815,Tennys Sandgren,1.0,66.0
2021-520,2021-05-31,101,104655,Pablo Cuevas,106298,Lucas Pouille,92.0,86.0
2021-520,2021-05-31,102,105902,James Duckworth,106099,Salvatore Caruso,101.0,82.0
2021-520,2021-05-31,103,105575,Ricardas Berankis,200005,Ugo Humbert,93.0,32.0
2021-520,2021-05-31,104,200282,Alex De Minaur,105882,Stefano Travaglia,22.0,78.0
2021-520,2021-05-31,105,106065,Marco Cecchinato,106034,Yasutaka Uchiyama,83.0,115.0
2021-520,2021-05-31,106,106415,Yoshihito Nishioka,104542,Jo-Wilfried Tsonga,57.0,77.0
2021-520,2021-05-31,107,207518,Lorenzo Musetti,105676,David Goffin,76.0,13.0
2021-520,2021-05-31,108,126610,Matteo Berrettini,106121,Taro Daniel,9.0,113.0
2021-520,2021-05-31,109,105948,Federico Coria,103852,Feliciano Lopez,94.0,62.0
2021-520,2021-05-31,110,126952,Soon Woo Kwon,104731,Kevin Anderson,91.0,100.0
2021-520,2021-05-31,111,104312,Andreas Seppi,200000,Felix Auger Aliassime,98.0,21.0
2021-520,2021-05-31,112,126203,Taylor Fritz,105311,Joao Sousa,33.0,114.0
2021-520,2021-05-31,113,136440,Dominik Koepfer,106288,Mathias Bourgue,59.0,197.0
2021-520,2021-05-31,114,105227,Marin Cilic,126239,Arthur Rinderknech,47.0,118.0
2021-520,2021-05-31,115,103819,Roger Federer,104797,Denis Istomin,8.0,204.0
2021-520,2021-05-31,116,104745,Rafael Nadal,200615,Alexei Popyrin,3.0,63.0
2021-520,2021-05-31,117,104755,Richard Gasquet,200384,Hugo Gaston,53.0,141.0
2021-520,2021-05-31,118,111815,Cameron Norrie,106216,Bjorn Fratangelo,45.0,198.0
2021-520,2021-05-31,119,144750,Lloyd Harris,132283,Lorenzo Sonego,54.0,28.0
2021-520,2021-05-31,120,206173,Jannik Sinner,105732,Pierre Hugues Herbert,19.0,85.0
2021-520,2021-05-31,121,126149,Gianluca Mager,105376,Peter Gojowczyk,87.0,134.0
2021-520,2021-05-31,122,144707,Mikael Ymer,106148,Roberto Carballes Baena,105.0,95.0
2021-520,2021-05-31,123,104792,Gael Monfils,105077,Albert Ramos,15.0,38.0
2021-520,2021-05-31,124,106043,Diego Schwartzman,104229,Yen Hsun Lu,10.0,680.0
2021-520,2021-05-31,125,105379,Aljaz Bedene,105173,Adrian Mannarino,56.0,36.0
2021-520,2021-05-31,126,104259,Philipp Kohlschreiber,104269,Fernando Verdasco,132.0,99.0
2021-520,2021-05-31,127,106234,Aslan Karatsev,202385,Jenson Brooksby,26.0,163.0
2021-520,2021-05-31,128,105932,Nikoloz Basilashvili,105583,Dusan Lajovic,31.0,39.0
2021-520,2021-05-31,129,207989,Carlos Alcaraz,126523,Bernabe Zapata Miralles,97.0,128.0
2021-520,2021-05-31,130,105487,Facundo Bagnis,126127,Benjamin Bonzi,104.0,116.0
2021-520,2021-05-31,131,105526,Jan Lennard Struff,126094,Andrey Rublev,42.0,7.0
2021-520,2021-05-31,132,100644,Alexander Zverev,106214,Oscar Otte,6.0,152.0
2021-520,2021-05-31,133,126128,Roman Safiullin,126535,Carlos Taberner,182.0,137.0
2021-520,2021-05-31,134,111513,Laslo Djere,144895,Corentin Moutet,55.0,73.0
2021-520,2021-05-31,135,200175,Miomir Kecmanovic,105554,Daniel Evans,48.0,27.0
2021-520,2021-05-31,136,111575,Karen Khachanov,106210,Jiri Vesely,25.0,71.0
2021-520,2021-05-31,137,105453,Kei Nishikori,105561,Alessandro Giannessi,49.0,159.0
2021-520,2021-05-31,138,105967,Henri Laaksonen,105870,Yannick Hanfmann,150.0,96.0
2021-520,2021-05-31,139,105138,Roberto Bautista Agut,106408,Mario Vilella Martinez,11.0,183.0
2021-520,2021-05-31,140,134770,Casper Ruud,105332,Benoit Paire,16.0,40.0
2021-520,2021-05-31,141,111794,Kamil Majchrzak,209070,Arthur Cazaux,126.0,452.0
2021-520,2021-05-31,142,200221,Alejandro Davidovich Fokina,105062,Mikhail Kukushkin,46.0,106.0
2021-520,2021-05-31,143,122298,Botic Van De Zandschulp,128034,Hubert Hurkacz,154.0,20.0
2021-520,2021-05-31,144,104926,Fabio Fognini,106296,Gregoire Barrere,29.0,122.0
2021-520,2021-05-31,145,105916,Marton Fucsovics,104468,Gilles Simon,44.0,69.0
2021-520,2021-05-31,146,105643,Federico Delbonis,105430,Radu Albot,51.0,89.0
2021-520,2021-05-31,147,104665,Pablo Andujar,106233,Dominic Thiem,68.0,4.0
2021-520,2021-05-31,148,126774,Stefanos Tsitsipas,104871,Jeremy Chardy,5.0,60.0
2021-520,2021-05-31,149,124079,Pedro Martinez,200624,Sebastian Korda,103.0,50.0
2021-520,2021-05-31,150,105936,Filip Krajinovic,109739,Maximilian Marterer,41.0,215.0
2021-520,2021-05-31,151,104545,John Isner,105023,Sam Querrey,34.0,67.0
2021-520,2021-05-31,152,106329,Thiago Monteiro,202103,Francisco Cerundolo,80.0,117.0
2021-520,2021-05-31,153,105449,Steve Johnson,126207,Frances Tiafoe,88.0,74.0
2021-520,2021-05-31,154,111505,Enzo Couacaud,106078,Egor Gerasimov,177.0,79.0
2021-520,2021-05-31,155,105807,Pablo Carreno Busta,105613,Norbert Gombos,12.0,81.0
2021-520,2021-05-31,156,106218,Marcos Giron,105777,Grigor Dimitrov,84.0,17.0
2021-520,2021-05-31,157,105550,Guido Pella,123755,Daniel Elahi Galan,61.0,107.0
